%  x             y
10.0000 	18.0000 
34.5000 	25.0000 
43.5000 	33.0000 
45.0000 	75.5000 
48.5000 	55.5000 
50.0000 	75.5000 
56.0000 	76.5000 
65.5000 	37.0000 
79.5000 	18.0000 
98.5000 	43.5000 

